gettodaze,"I put it on hold for now. I like the idea of parametrizing `aqoap` and it was very nice when I implemented it. However, ultimately I would prefer not to run `get_latest_dids(use_known_fails=False)` or `DistributionChecker.all_qcuts()` at module level. This code was my attempt to defer those those calculations be deferred until the test run (which I believe is possible), but was having issues getting that to work well with test collection.  Do you have any suggestions?"
vhquang,"Just curious, what `PM` stands for?"
vhquang,Do we need to care about number of rows? If not I think we can just test on the number of columns.
vhquang,"I think maybe we can have this as a separate test, as it is more specific than just testing pandas -> static_frame."
ForeverWintr,I think it stands for Portfolio Management. These are region definitions that Ari's team use. 
ForeverWintr,"I think we care equally about number of rows and columns here; Because we test against a single input revision, the file size shouldn't change. "
ForeverWintr,"I added this because the original function I wrote was specific to these columns. I agree It's more specific than necessary, but I feel ok with leaving it here; these are the columns that I actually use the `to_frame` method to get, and I don't think this would cause an unnecessary failure."
ForeverWintr,Do you want to assert that something was written here?
chaburkland,There's already a lot of tests evaluating the output. This was added just to make sure the entire write process happens without raising.  Do you just mean quickly checking that `tf` is not an empty file?
ForeverWintr,"That's what I was thinking, yes. "
brandtbucher,Should these still be decorated with  `@abc.abstractmethod`?
brandtbucher,"I think you forgot an `f` here!  ```suggestion         assert date_max <= as_of_date, f'expects date_max <= as_of_date; got {date_max} > {as_of_date}' ```"
brandtbucher,"This might be helpful:  ```suggestion         assert isinstance(date_min, datetime.date), f'date_min needs to be datetime.date (got {type(date_min)})'         assert isinstance(date_max, datetime.date), f'date_max needs to be datetime.date (got {type(date_max)})' ```"
nekobon,"Eventually, yes. But until PSU are all event-based, they cannot be enforced."
nekobon,Oh no! Thank you!
ForeverWintr,"I see the confusion, and will try to explain here. The whole `FieldAttrs` / `Fields` / `FieldAnchors` ecosystem is pretty complex, so let me know if you'd like to call to discuss it, too.  As a refresher on some terminology:   - The actual column label in the companies table ('pu_rafi_size_single_country') is the `Field`, - The name by which we refer to this field (in this case, also `pu_rafi_size_single_country`) is the `FieldAttr`, - The 'standardized' column label that this recipe results in is the `FieldAnchor`,  The `FieldAnchor` is stable (it doesn't change over time), and we know what it will be before the code runs. However, the difficulty in this case is that it includes the family name, and this qcut runs on multiple families. Once know the family name though, you can safely hardcode the FieldAnchor. For grafi, for example, the resulting column name will always be `'{pu_rafi_size_single_country:-1:grafi:RAPC}'`.  Ideally what you should do here is find the column name, use it to re-arrange the columns, then `unstandardize` at the end. The family name is stored on the `product_history`, so you can build the `FieldAnchor` using something like  ```python anchor = f'{{pu_rafi_size_single_country:-1:{product_history.delivery_history.family_id}:RAPC}}' ```  To your question:  >  Is there a way to get the name of the column from the recipe?  The answer is 'almost'! `ColumnRecipeFieldattr` has a private method, `_get_source_label`, that does exactly that, but its interface is intended for use by the `FrameFactory`. Your use case makes me think we could add a public method, called something like `get_standardized_name` that does this:  ```python     def get_standardized_name(self, family_id: str):         return str(FieldAnchor(             self.fieldattr,             self.history_index,             family_id,             str(self.tlt),         )) ```  You could then do:  ```python column_name = pu_rafi_size_single_country_column.get_standardized_name(family_id=product_history.delivery_history.family_id) ```  Does all that make sense?   "
ForeverWintr,"That makes sense, thanks!   I don't have a great way to re-order the columns of a frame, unfortunately. I think a potential problem with this approach is that it will drop columns that are not in your `ALL_COLS` list, which might happen if you refactor.   Maybe you could make this a little clearer by renaming `ALL_COLS` to something like `column_order`, and checking that all the columns in relevant are in `column_order`? "
chaburkland,"Can you clean up the formatting here? I'm thinking something like: ```python return f'''             SELECT                   dataset,                   source_portfolio_id,                   cusip,                   isin,                   holdings_code AS portfolio_code,                   portfolio_name,                   portfolio_name AS price_index_code,                   total_return_index_code,                   net_return_index_code,                   holdings_code AS holdings_code,                   country_code_2,                   price_index_file_code,                   total_return_index_file_code,                   net_return_index_file_code,                   updated_by             FROM dbo.RA_DATASET_INFO AS a             WHERE                   source_portfolio_id IN (4523, 4524, 4525, 4526, 4528, 4527, 1350, 1190, 1188, 1307, 1184)             AND a.VALID_TO_DT='99991231'             AND holdings_code is not null         ''' ```"
chaburkland,"This might not be necessary in this context, but would `os.path.join` be more appropriate here?"
chaburkland,"As far as I can tell, `Returns` and `CurrencyCode` are not used anywhere else, so I think this would be better as just as a single type alias with a comment to explain:  `LoadedReturnsType = tp.Iterator[tp.Tuple[datetime.date, str, float] # date, currency_code, returns`  Also, stylistically, I find it's very helpful to add either a `T` or `Type` or something along those lines to the name of a typing alias. If I saw didn't see these here but in the context of a function, I would assume `LoadedReturns` is a class or a datastructure. I think being explicit in the naming here is helpful."
